date,close,热轧板卷：钢铁企业：产能利用率：中国（周）,热轧板卷：钢铁企业：产能：中国（周）,热轧板卷：钢铁企业：开工率：中国（周）,热轧板卷：钢铁企业：产线条数：中国（周）,热轧板卷：钢铁企业：内部供料量：中国（周）,热轧板卷：钢铁企业：年产能：中国（周）,热轧板卷：钢铁企业：实际产量：中国（周）,热轧板卷：钢铁企业：实际开工条数：中国（周）,热轧商品卷：钢铁企业：产量：中国（周）,热轧板卷：成交量：中国（日）,热轧板卷：消费量：中国（周）,热轧板卷：社会库存：中国（旬）,热轧板卷：库存：中国（周）,热轧板卷：钢铁企业：厂内库存：中国（周）,热轧板卷：55个城市：社会库存：中国（周）
"2020-08-12","3900","","","","","","","","","","40892","","","","",""
"2020-08-13","3916","","","","","","","","","","43121","","","","",""
"2020-08-14","3926","85.73","391.42","89.06","64","94.16","20410","335.58","57","241.42","42621","339.79","","388.51","116.98","341.43"
"2020-08-17","3950","","","","","","","","","","45562","","","","",""
"2020-08-18","3984","","","","","","","","","","45745","","","","",""
"2020-08-19","3966","","","","","","","","","","43165","","","","",""
"2020-08-20","3967","","","","","","","","","","41692","","177","","",""
"2020-08-21","3960","84.23","391.42","89.06","64","92.83","20410","329.69","57","236.86","41185","331.13","","387.07","119.13","340.68"
"2020-08-24","3937","","","","","","","","","","44665","","","","",""
"2020-08-25","3938","","","","","","","","","","44351","","","","",""
"2020-08-26","3928","","","","","","","","","","42455","","","","",""
"2020-08-27","3946","","","","","","","","","","42580","","","","",""
"2020-08-28","3965","84.32","391.42","87.5","64","92.21","20410","330.03","56","237.82","45291","330.97","","386.13","121.25","340.5"
"2020-08-31","4011","","","","","","","","","","50053","","181","","",""
"2020-09-01","4037","","","","","","","","","","47278","","","","",""
"2020-09-02","4033","","","","","","","","","","46189","","","","",""
"2020-09-03","3942","","","","","","","","","","47562","","","","",""
"2020-09-04","3910","84.33","391.42","87.5","64","91.82","20410","330.1","56","238.28","44127","323.06","","393.17","120.21","351.67"
"2020-09-07","3864","","","","","","","","","","42773","","","","",""
"2020-09-08","3842","","","","","","","","","","41503","","","","",""
"2020-09-09","3752","","","","","","","","","","37480","","","","",""
"2020-09-10","3732","","","","","","","","","","40367","","186","","",""
"2020-09-11","3779","86.23","391.42","89.06","64","93.13","20410","337.53","57","244.4","44932","337.54","","393.16","120.6","357.23"
"2020-09-14","3786","","","","","","","","","","44525","","","","",""
"2020-09-15","3730","","","","","","","","","","38895","","","","",""
"2020-09-16","3689","","","","","","","","","","36591","","","","",""
"2020-09-17","3687","","","","","","","","","","39489","","","","",""
"2020-09-18","3723","86.68","391.42","89.06","64","93.46","20410","339.29","57","245.83","41148","329.61","","402.84","119.76","370.48"
"2020-09-20","","","","","","","","","","","","","188","","",""
"2020-09-21","3661","","","","","","","","","","37310","","","","",""
"2020-09-22","3652","","","","","","","","","","38966","","","","",""
"2020-09-23","3666","","","","","","","","","","43943","","","","",""
"2020-09-24","3674","","","","","","","","","","46341","","","","",""
"2020-09-25","3660","85.73","391.42","87.5","64","92.13","20410","335.55","56","243.42","44843","333.22","","405.17","119.81","374.19"
"2020-09-27","","","","","","","","","","","42484","","","","",""
"2020-09-28","3669","","","","","","","","","","45234","","","","",""
"2020-09-29","3674","","","","","","","","","","48645","","","","",""
"2020-09-30","3692","","","","","","","","","","40411","","189","","",""
"2020-10-02","","86.91","391.42","89.06","64","93.37","20410","340.18","57","246.81","","342.31","","403.04","119.24","371.67"
"2020-10-09","3772","85.76","391.42","89.06","64","91.62","20410","335.68","57","244.06","56337","304.01","","434.71","127.73","408.21"
"2020-10-10","","","","","","","","","","","48950","","205","","",""
"2020-10-12","3795","","","","","","","","","","50923","","","","",""
"2020-10-13","3784","","","","","","","","","","46261","","","","",""
"2020-10-14","3757","","","","","","","","","","41843","","","","",""
"2020-10-15","3725","","","","","","","","","","43076","","","","",""
"2020-10-16","3740","82.8","391.42","84.38","64","92.17","20410","324.11","54","231.94","44894","344.82","","414","119.38","398.73"
"2020-10-19","3740","","","","","","","","","","43744","","","","",""
"2020-10-20","3745","","","","","","","","","","43287","","205","","",""
"2020-10-21","3788","","","","","","","","","","51039","","","","",""
"2020-10-22","3810","","","","","","","","","","47451","","","","",""
"2020-10-23","3785","81.93","391.42","82.81","64","94.03","20410","320.69","53","226.66","43006","335.94","","398.75","111.95","384.99"
"2020-10-26","3795","","","","","","","","","","44463","","","","",""
"2020-10-27","3812","","","","","","","","","","48237","","","","",""
"2020-10-28","3854","","","","","","","","","","53889","","","","",""
"2020-10-29","3842","","","","","","","","","","52244","","","","",""
"2020-10-30","3864","81.96","391.42","85.94","64","93.44","20410","320.82","55","227.38","49423","336.11","","383.46","106.08","370.01"
"2020-10-31","","","","","","","","","","","","","192","","",""
"2020-11-02","3875","","","","","","","","","","53145","","","","",""
"2020-11-03","3862","","","","","","","","","","48107","","","","",""
"2020-11-04","3887","","","","","","","","","","52934","","","","",""
"2020-11-05","3903","","","","","","","","","","48725","","","","",""
"2020-11-06","3920","83.49","391.42","84.38","64","96.26","20410","326.82","54","230.56","50516","337.36","","372.92","102.72","353.32"
"2020-11-09","3983","","","","","","","","","","55730","","","","",""
"2020-11-10","3933","","","","","","","","","","44281","","176","","",""
"2020-11-11","3948","","","","","","","","","","43348","","","","",""
"2020-11-12","3924","","","","","","","","","","42925","","","","",""
"2020-11-13","3970","82.05","391.42","84.38","64","98.03","20410","321.18","54","223.15","44444","337.29","","356.81","100.62","333.65"
"2020-11-16","3998","","","","","","","","","","47024","","","","",""
"2020-11-17","4053","","","","","","","","","","50715","","","","",""
"2020-11-18","4047","","","","","","","","","","44950","","","","",""
"2020-11-19","4078","","","","","","","","","","48209","","","","",""
"2020-11-20","4084","85.17","391.42","85.94","64","98.35","20410","333.38","55","235.03","44666","341.34","168","348.85","104.21","316.97"
"2020-11-23","4011","","","","","","","","","","40240","","","","",""
"2020-11-24","4042","","","","","","","","","","40435","","","","",""
"2020-11-25","4032","","","","","","","","","","41985","","","","",""
"2020-11-26","4082","","","","","","","","","","48480","","","","",""
"2020-11-27","4151","84.92","391.42","85.94","64","98.31","20410","332.4","55","234.09","49011","345.05","","336.2","102.69","302.11"
"2020-11-30","4175","","","","","","","","","","45544","","152","","",""
"2020-12-01","4178","","","","","","","","","","44539","","","","",""
"2020-12-02","4267","","","","","","","","","","45546","","","","",""
"2020-12-03","4229","","","","","","","","","","42389","","","","",""
"2020-12-04","4284","83.98","391.42","85.94","64","100.2","20410","328.73","55","228.53","43276","353.44","","311.49","93.55","286.79"
"2020-12-07","4335","","","","","","","","","","48071","","","","",""
"2020-12-08","4313","","","","","","","","","","44295","","","","",""
"2020-12-09","4275","","","","","","","","","","42175","","","","",""
"2020-12-10","4348","","","","","","","","","","45200","","137","","",""
"2020-12-11","4325","84.25","391.42","85.94","64","101.22","20410","329.78","55","228.56","41526","345.54","","295.73","98.22","262.05"
"2020-12-14","4317","","","","","","","","","","38723","","","","",""
"2020-12-15","4374","","","","","","","","","","40667","","","","",""
"2020-12-16","4418","","","","","","","","","","42587","","","","",""
"2020-12-17","4446","","","","","","","","","","43203","","","","",""
"2020-12-18","4609","84.22","391.42","85.94","64","101.13","20410","329.64","55","228.51","46644","334.04","","291.33","100.55","251.76"
"2020-12-20","","","","","","","","","","","","","132","","",""
"2020-12-21","4742","","","","","","","","","","46238","","","","",""
"2020-12-22","4698","","","","","","","","","","35960","","","","",""
"2020-12-23","4609","","","","","","","","","","31375","","","","",""
"2020-12-24","4584","","","","","","","","","","31448","","","","",""
"2020-12-25","4589","83.28","391.42","85.94","64","101.15","20410","325.98","55","224.83","34875","333.72","","283.59","93.65","249.46"
"2020-12-28","4418","","","","","","","","","","32766","","","","",""
"2020-12-29","4401","","","","","","","","","","31266","","","","",""
"2020-12-30","4436","","","","","","","","","","33273","","","","",""
"2020-12-31","4554","","","","","","","","","","38483","","133","","",""
"2021-01-01","","85.08","391.42","87.5","64","101.19","20410","333.02","56","231.83","","320.51","","296.1","97.9","269.62"
"2021-01-04","4492","","","","","","","","","","37268","","","","",""
"2021-01-05","4494","","","","","","","","","","35347","","","","",""
"2021-01-06","4518","","","","","","","","","","35817","","","","",""
"2021-01-07","4657","","","","","","","","","","40546","","","","",""
"2021-01-08","4646","84.6","391.42","85.94","64","100.57","20410","331.13","55","230.56","37745","320.7","","306.53","102.18","286.27"
"2021-01-10","","","","","","","","","","","","","133","","",""
"2021-01-11","4458","","","","","","","","","","34683","","","","",""
"2021-01-12","4462","","","","","","","","","","33999","","","","",""
"2021-01-13","4438","","","","","","","","","","35025","","","","",""
"2021-01-14","4429","","","","","","","","","","33633","","","","",""
"2021-01-15","4489","85.06","391.42","87.5","64","100.97","20410","332.93","56","231.96","39494","318.46","","321","109.89","296.72"
"2021-01-18","4503","","","","","","","","","","37000","","","","",""
"2021-01-19","4384","","","","","","","","","","34947","","","","",""
"2021-01-20","4413","","","","","","","","","","33583","","139","","",""
"2021-01-21","4430","","","","","","","","","","36293","","","","",""
"2021-01-22","4362","86.12","391.42","87.5","64","101.09","20410","337.09","56","236","32374","338.69","","319.4","112.74","293.29"
"2021-01-25","4426","","","","","","","","","","33061","","","","",""
"2021-01-26","4428","","","","","","","","","","31812","","","","",""
"2021-01-27","4521","","","","","","","","","","32110","","","","",""
"2021-01-28","4423","","","","","","","","","","27900","","","","",""
"2021-01-29","4390","86.03","391.42","87.5","64","100.98","20410","336.74","56","235.76","24413","331.05","","325.09","119.64","292.57"
"2021-01-31","","","","","","","","","","","","","141","","",""
"2021-02-01","4342","","","","","","","","","","22524","","","","",""
"2021-02-02","4307","","","","","","","","","","19603","","","","",""
"2021-02-03","4335","","","","","","","","","","18398","","","","",""
"2021-02-04","4387","","","","","","","","","","16344","","","","",""
"2021-02-05","4450","85.32","391.42","87.5","64","99.29","20410","333.98","56","234.69","14567","316.88","","342.19","121.14","316.55"
"2021-02-08","4546","","","","","","","","","","","","","","",""
"2021-02-09","4616","","","","","","","","","","","","","","",""
"2021-02-10","4608","","","","","","","","","","","","155","","",""
"2021-02-12","","","","","","","","341.46","","","","341.46","","342.19","",""
"2021-02-18","4708","","","","","","","","","","","","","","",""
"2021-02-19","4690","87.24","391.42","87.5","64","97.83","20410","341.46","56","243.63","","279.58","","404.07","143.34","385.56"
"2021-02-20","","","","","","","","","","","","","167","","",""
"2021-02-22","4822","","","","","","","","","","32676","","","","",""
"2021-02-23","4799","","","","","","","","","","31532","","","","",""
"2021-02-24","4816","","","","","","","","","","31138","","","","",""
"2021-02-25","4908","","","","","","","","","","40360","","","","",""
"2021-02-26","4887","83.68","391.42","82.81","64","96.22","20410","327.54","53","231.32","36645","290.73","","440.88","130.29","448.96"
"2021-02-28","","","","","","","","","","","","","200","","",""
"2021-03-01","4841","","","","","","","","","","36701","","","","",""
"2021-03-02","4907","","","","","","","","","","40224","","","","",""
"2021-03-03","5026","","","","","","","","","","39248","","","","",""
"2021-03-04","5016","","","","","","","","","","36768","","","","",""
"2021-03-05","4878","81.75","391.42","82.81","64","96.08","20410","320","53","223.92","34700","314.76","","446.12","125.44","457.44"
"2021-03-08","4964","","","","","","","","","","35322","","","","",""
"2021-03-09","4820","","","","","","","","","","30368","","","","",""
"2021-03-10","4818","","","","","","","","","","33055","","198","","",""
"2021-03-11","4925","","","","","","","","","","44657","","","","",""
"2021-03-12","4995","79.8","391.42","84.38","64","94.99","20410","312.36","54","217.37","35888","324.85","","433.63","121.08","447.15"
"2021-03-15","5068","","","","","","","","","","41167","","","","",""
"2021-03-16","4931","","","","","","","","","","35604","","","","",""
"2021-03-17","4984","","","","","","","","","","39448","","","","",""
"2021-03-18","5005","","","","","","","","","","41669","","","","",""
"2021-03-19","5026","78.58","391.42","84.38","64","94.58","20410","307.58","54","213","40960","331.41","","409.8","111.76","422.96"
"2021-03-20","","","","","","","","","","","","","186","","",""
"2021-03-22","5097","","","","","","","","","","38124","","","","",""
"2021-03-23","5128","","","","","","","","","","34921","","","","",""
"2021-03-24","5161","","","","","","","","","","39241","","","","",""
"2021-03-25","5130","","","","","","","","","","37123","","","","",""
"2021-03-26","5195","83.56","391.42","85.94","64","96.48","20410","327.09","55","230.61","40138","338.7","","398.19","114.18","405.43"
"2021-03-29","5327","","","","","","","","","","41932","","","","",""
"2021-03-30","5372","","","","","","","","","","37758","","","","",""
"2021-03-31","5383","","","","","","","","","","34018","","172","","",""
"2021-04-01","5467","","","","","","","","","","39453","","","","",""
"2021-04-02","5556","83.38","391.42","84.38","64","100.06","20410","326.36","54","226.3","41308","344.87","","379.68","108.26","384.91"
"2021-04-06","5566","","","","","","","","","","39382","","","","",""
"2021-04-07","5527","","","","","","","","","","37408","","","","",""
"2021-04-08","5490","","","","","","","","","","36578","","","","",""
"2021-04-09","5460","83.57","391.42","84.38","64","96.95","20410","327.1","54","230.15","33246","350.35","","356.43","96.74","368.99"
"2021-04-10","","","","","","","","","","","","","161","","",""
"2021-04-12","5265","","","","","","","","","","31323","","","","",""
"2021-04-13","5403","","","","","","","","","","40427","","","","",""
"2021-04-14","5418","","","","","","","","","","35415","","","","",""
"2021-04-15","5393","","","","","","","","","","33737","","","","",""
"2021-04-16","5413","80.26","391.42","79.69","64","94.66","20410","314.14","51","219.48","31942","328.72","","341.85","92.45","357.73"
"2021-04-19","5370","","","","","","","","","","31688","","","","",""
"2021-04-20","5429","","","","","","","","","","34405","","153","","",""
"2021-04-21","5484","","","","","","","","","","38588","","","","",""
"2021-04-22","5552","","","","","","","","","","37751","","","","",""
"2021-04-23","5590","82.25","391.42","85.94","64","98.82","20410","321.94","55","223.12","38951","323.33","","340.46","92.13","351.67"
"2021-04-25","","","","","","","","","","","38298","","","","",""
"2021-04-26","5737","","","","","","","","","","38249","","","","",""
"2021-04-27","5752","","","","","","","","","","37631","","","","",""
"2021-04-28","5691","","","","","","","","","","34854","","","","",""
"2021-04-29","5787","","","","","","","","","","42065","","","","",""
"2021-04-30","5688","83.88","391.42","85.94","64","99.54","20410","328.34","55","228.8","32763","326.86","154","341.94","97.11","343.92"
"2021-05-06","5935","","","","","","","","","","44743","","","","",""
"2021-05-07","5999","84.76","391.42","85.94","64","98.79","20410","331.79","55","233","42636","311.5","","362.23","105.02","369.35"
"2021-05-08","","","","","","","","","","","45430","","","","",""
"2021-05-10","6335","","","","","","","","","","54530","","157","","",""
"2021-05-11","6540","","","","","","","","","","46612","","","","",""
"2021-05-12","6683","","","","","","","","","","49609","","","","",""
"2021-05-13","6438","","","","","","","","","","34030","","","","",""
"2021-05-14","6135","85.75","391.42","87.5","64","99.07","20410","335.64","56","236.57","28941","348.27","","349.6","98.12","357.49"
"2021-05-17","5949","","","","","","","","","","27585","","","","",""
"2021-05-18","5980","","","","","","","","","","31045","","","","",""
"2021-05-19","5678","","","","","","","","","","28206","","","","",""
"2021-05-20","5555","","","","","","","","","","34143","","159","","",""
"2021-05-21","5493","85.99","391.42","87.5","64","99.15","20410","336.58","56","237.43","35271","339.1","","347.08","95.68","352.76"
"2021-05-24","5316","","","","","","","","","","32090","","","","",""
"2021-05-25","5281","","","","","","","","","","35818","","","","",""
"2021-05-26","5017","","","","","","","","","","29775","","","","",""
"2021-05-27","5186","","","","","","","","","","39757","","","","",""
"2021-05-28","5328","86.11","391.42","87.5","64","99.27","20410","337.04","56","237.77","41002","333.16","","350.96","99.04","350.92"
"2021-05-31","5354","","","","","","","","","","37125","","158","","",""
"2021-06-01","5437","","","","","","","","","","41388","","","","",""
"2021-06-02","5305","","","","","","","","","","35272","","","","",""
"2021-06-03","5490","","","","","","","","","","37630","","","","",""
"2021-06-04","5434","86.3","391.42","87.5","64","99.83","20410","337.78","56","237.95","34531","334.75","","353.99","97.91","351.63"
"2021-06-07","5252","","","","","","","","","","31440","","","","",""
"2021-06-08","5288","","","","","","","","","","36585","","","","",""
"2021-06-09","5366","","","","","","","","","","40083","","","","",""
"2021-06-10","5448","","","","","","","","","","39280","","161","","",""
"2021-06-11","5610","86.99","391.42","87.5","64","100.8","20410","340.49","56","239.69","39696","332.33","","362.15","104.1","353.65"
"2021-06-15","5436","","","","","","","","","","35192","","","","",""
"2021-06-16","5280","","","","","","","","","","33147","","","","",""
"2021-06-17","5371","","","","","","","","","","38230","","","","",""
"2021-06-18","5347","86.87","391.42","87.5","64","100.69","20410","340.04","56","239.35","38099","327.94","","374.25","105.34","365.04"
"2021-06-20","","","","","","","","","","","","","167","","",""
"2021-06-21","5170","","","","","","","","","","34170","","","","",""
"2021-06-22","5153","","","","","","","","","","35728","","","","",""
"2021-06-23","5153","","","","","","","","","","42096","","","","",""
"2021-06-24","5160","","","","","","","","","","35657","","","","",""
"2021-06-25","5288","87.03","391.42","87.5","64","100.81","20410","340.66","56","239.85","37732","328.47","","386.44","107.76","378.45"
"2021-06-28","5325","","","","","","","","","","30462","","","","",""
"2021-06-29","5315","","","","","","","","","","27443","","","","",""
"2021-06-30","5428","","","","","","","","","","30667","","173","","",""
"2021-07-01","5428","","","","","","","","","","29660","","","","",""
"2021-07-02","5418","83.82","391.42","79.69","64","98.02","20410","328.08","51","230.06","28683","318.66","","395.86","109.75","388.42"
"2021-07-05","5494","","","","","","","","","","38130","","","","",""
"2021-07-06","5604","","","","","","","","","","36882","","","","",""
"2021-07-07","5768","","","","","","","","","","37160","","","","",""
"2021-07-08","5750","","","","","","","","","","33837","","","","",""
"2021-07-09","5795","82.68","391.42","85.94","64","98.16","20410","323.62","55","225.46","35831","326.41","","393.07","105.72","391.91"
"2021-07-10","","","","","","","","","","","","","178","","",""
"2021-07-12","5828","","","","","","","","","","32590","","","","",""
"2021-07-13","5867","","","","","","","","","","34703","","","","",""
"2021-07-14","5999","","","","","","","","","","37571","","","","",""
"2021-07-15","5962","","","","","","","","","","36031","","","","",""
"2021-07-16","5952","83.66","391.42","84.38","64","101.62","20410","327.46","54","225.84","34432","324.73","","395.8","104.16","400.78"
"2021-07-19","5926","","","","","","","","","","33620","","","","",""
"2021-07-20","5968","","","","","","","","","","37342","","183","","",""
"2021-07-21","5918","","","","","","","","","","31517","","","","",""
"2021-07-22","5947","","","","","","","","","","36246","","","","",""
"2021-07-23","5968","82.63","391.42","84.38","64","97.61","20410","323.43","54","225.82","40325","318.22","","401.01","103.71","409.34"
"2021-07-26","5990","","","","","","","","","","44154","","","","",""
"2021-07-27","5896","","","","","","","","","","35865","","","","",""
"2021-07-28","5879","","","","","","","","","","37815","","","","",""
"2021-07-29","6104","","","","","","","","","","37094","","","","",""
"2021-07-30","6169","79.56","391.42","79.69","64","95.77","20410","311.43","51","215.66","37600","310.02","","402.42","99.74","414.53"
"2021-07-31","","","","","","","","","","","","","191","","",""
"2021-08-02","5780","","","","","","","","","","32081","","","","",""
"2021-08-03","5608","","","","","","","","","","26520","","","","",""
"2021-08-04","5853","","","","","","","","","","43456","","","","",""
"2021-08-05","5733","","","","","","","","","","32990","","","","",""
"2021-08-06","5772","81.85","391.42","84.38","64","99.84","20410","320.39","54","220.55","37805","326.09","","396.72","96.73","413.42"
"2021-08-09","5746","","","","","","","","","","39018","","","","",""
"2021-08-10","5856","","","","","","","","","","39245","","192","","",""
"2021-08-11","5901","","","","","","","","","","33338","","","","",""
"2021-08-12","5777","","","","","","","","","","30670","","","","",""
"2021-08-13","5765","83.59","391.42","84.38","64","100.51","20410","327.19","54","226.68","37199","328.59","","395.32","95.28","421.68"
"2021-08-16","5703","","","","","","","","","","35831","","","","",""
"2021-08-17","5670","","","","","","","","","","37609","","","","",""
"2021-08-18","5482","","","","","","","","","","30390","","","","",""
"2021-08-19","5389","","","","","","","","","","34238","","","","",""
"2021-08-20","5458","81.91","391.42","84.38","64","99.34","20410","320.63","54","221.29","42031","318.44","194","397.51","97.9","425.83"
"2021-08-23","5464","","","","","","","","","","43557","","","","",""
"2021-08-24","5604","","","","","","","","","","42295","","","","",""
"2021-08-25","5569","","","","","","","","","","38422","","","","",""
"2021-08-26","5402","","","","","","","","","","32985","","","","",""
"2021-08-27","5495","81.17","391.42","82.81","64","98.82","20410","317.7","53","218.88","38903","323.72","","391.49","96.5","416.79"
"2021-08-30","5637","","","","","","","","","","40634","","","","",""
"2021-08-31","5564","","","","","","","","","","31919","","185","","",""
"2021-09-01","5492","","","","","","","","","","33546","","","","",""
"2021-09-02","5571","","","","","","","","","","38443","","","","",""
"2021-09-03","5784","80.39","391.42","81.25","64","98.87","20410","314.65","52","215.78","45083","328.93","","377.21","92.02","409.85"
"2021-09-06","5822","","","","","","","","","","43141","","","","",""
"2021-09-07","5821","","","","","","","","","","38712","","","","",""
"2021-09-08","5776","","","","","","","","","","38666","","","","",""
"2021-09-09","5893","","","","","","","","","","47588","","","","",""
"2021-09-10","5858","81.45","391.42","81.25","64","99.02","20410","318.83","52","219.81","39127","332.8","173","363.24","85.4","403.45"
"2021-09-13","5805","","","","","","","","","","36935","","","","",""
"2021-09-14","5689","","","","","","","","","","34357","","","","",""
"2021-09-15","5694","","","","","","","","","","40867","","","","",""
"2021-09-16","5743","","","","","","","","","","37441","","","","",""
"2021-09-17","5677","79.43","391.42","81.25","64","92.87","20410","310.91","52","218.04","34398","314.75","","359.4","82.83","404.74"
"2021-09-18","","","","","","","","","","","36129","","","","",""
"2021-09-20","","","","","","","","","","","","","178","","",""
"2021-09-22","5761","","","","","","","","","","40612","","","","",""
"2021-09-23","5612","","","","","","","","","","37080","","","","",""
"2021-09-24","5511","78.87","391.42","82.81","64","91.07","20410","308.73","53","217.66","36187","306.98","","361.15","84.39","404.26"
"2021-09-26","","","","","","","","","","","36709","","","","",""
"2021-09-27","5592","","","","","","","","","","39675","","","","",""
"2021-09-28","5671","","","","","","","","","","44199","","","","",""
"2021-09-29","5697","","","","","","","","","","42339","","","","",""
"2021-09-30","5713","","","","","","","","","","44543","","170","","",""
"2021-10-01","","77.16","391.42","84.38","64","90.73","20410","302.03","54","211.3","","304.64","","358.54","85.1","397.57"
"2021-10-08","5813","75.98","391.42","81.25","64","91.25","20410","297.39","52","206.14","44634","285.96","","369.97","93.06","407.66"
"2021-10-09","","","","","","","","","","","44790","","","","",""
"2021-10-10","","","","","","","","","","","","","175","","",""
"2021-10-11","5833","","","","","","","","","","43286","","","","",""
"2021-10-12","5624","","","","","","","","","","34358","","","","",""
"2021-10-13","5619","","","","","","","","","","38548","","","","",""
"2021-10-14","5666","","","","","","","","","","37465","","","","",""
"2021-10-15","5740","75.49","391.42","79.69","64","91.98","20410","295.47","51","203.49","41221","311.55","","353.89","87.88","393.33"
"2021-10-18","5678","","","","","","","","","","41695","","","","",""
"2021-10-19","5736","","","","","","","","","","43376","","","","",""
"2021-10-20","5550","","","","","","","","","","37660","","163","","",""
"2021-10-21","5268","","","","","","","","","","31320","","","","",""
"2021-10-22","5308","72.82","391.42","81.25","64","90.97","20410","285.03","52","194.06","28056","294.65","","344.27","86.74","380.3"
"2021-10-25","5180","","","","","","","","","","33041","","","","",""
"2021-10-26","5236","","","","","","","","","","39325","","","","",""
"2021-10-27","5032","","","","","","","","","","28070","","","","",""
"2021-10-28","5063","","","","","","","","","","33694","","","","",""
"2021-10-29","5003","74.79","391.42","82.81","64","91.17","20410","292.75","53","201.58","39396","295.63","","341.39","88.88","363.6"
"2021-10-31","","","","","","","","","","","","","158","","",""
"2021-11-01","4826","","","","","","","","","","32482","","","","",""
"2021-11-02","4601","","","","","","","","","","29604","","","","",""
"2021-11-03","4782","","","","","","","","","","41308","","","","",""
"2021-11-04","4614","","","","","","","","","","33880","","","","",""
"2021-11-05","4569","75.91","391.42","81.25","64","92.75","20410","297.13","52","204.38","32400","299.28","","339.24","88.22","355.09"
"2021-11-08","4564","","","","","","","","","","34354","","","","",""
"2021-11-09","4502","","","","","","","","","","29249","","","","",""
"2021-11-10","4463","","","","","","","","","","33560","","159","","",""
"2021-11-11","4696","","","","","","","","","","50341","","","","",""
"2021-11-12","4547","77","391.42","84.38","64","94.12","20410","301.39","54","207.27","35927","306.76","","333.87","89.05","340.63"
"2021-11-15","4433","","","","","","","","","","36725","","","","",""
"2021-11-16","4371","","","","","","","","","","45881","","","","",""
"2021-11-17","4450","","","","","","","","","","36994","","","","",""
"2021-11-18","4333","","","","","","","","","","35518","","","","",""
"2021-11-19","4463","77.23","391.42","82.81","64","95.18","20410","302.28","53","207.1","46205","303.21","","332.94","92","329.52"
"2021-11-20","","","","","","","","","","","","","158","","",""
"2021-11-22","4405","","","","","","","","","","37442","","","","",""
"2021-11-23","4423","","","","","","","","","","44462","","","","",""
"2021-11-24","4599","","","","","","","","","","44765","","","","",""
"2021-11-25","4605","","","","","","","","","","39889","","","","",""
"2021-11-26","4542","74.58","391.42","81.25","64","89.97","20410","291.92","52","201.95","36570","294.04","","330.82","93.52","319.26"
"2021-11-29","4533","","","","","","","","","","36378","","","","",""
"2021-11-30","4588","","","","","","","","","","38489","","157","","",""
"2021-12-01","4720","","","","","","","","","","47959","","","","",""
"2021-12-02","4703","","","","","","","","","","40555","","","","",""
"2021-12-03","4596","71.69","391.42","78.13","64","85.04","20410","280.63","50","195.59","41403","284.16","","327.29","90.2","312.92"
"2021-12-06","4546","","","","","","","","","","37714","","","","",""
"2021-12-07","4634","","","","","","","","","","39820","","","","",""
"2021-12-08","4528","","","","","","","","","","33598","","","","",""
"2021-12-09","4443","","","","","","","","","","30680","","","","",""
"2021-12-10","4443","72.19","391.42","81.25","64","87.48","20410","282.56","52","195.08","37025","281.21","161","328.64","88.66","314.33"
"2021-12-13","4535","","","","","","","","","","42193","","","","",""
"2021-12-14","4550","","","","","","","","","","41691","","","","",""
"2021-12-15","4609","","","","","","","","","","38950","","","","",""
"2021-12-16","4719","","","","","","","","","","45273","","","","",""
"2021-12-17","4680","76.2","391.42","84.38","64","95.59","20410","298.27","54","202.68","38418","307.89","","319.02","87.5","305.2"
"2021-12-20","4626","","","","","","","","","","37628","","158","","",""
"2021-12-21","4599","","","","","","","","","","35533","","","","",""
"2021-12-22","4558","","","","","","","","","","35183","","","","",""
"2021-12-23","4584","","","","","","","","","","37039","","","","",""
"2021-12-24","4616","73.84","391.42","82.81","64","95.49","20410","289.02","53","193.53","38966","298","","310.04","86.72","294.68"
"2021-12-27","4413","","","","","","","","","","29214","","","","",""
"2021-12-28","4442","","","","","","","","","","33333","","","","",""
"2021-12-29","4456","","","","","","","","","","33800","","","","",""
"2021-12-30","4411","","","","","","","","","","31033","","","","",""
"2021-12-31","4411","75.84","391.42","82.81","64","97.89","20410","296.85","53","198.96","29151","305.69","154","301.2","82.75","285.39"
"2022-01-04","4499","","","","","","","","","","33535","","","","",""
"2022-01-05","4568","","","","","","","","","","35725","","","","",""
"2022-01-06","4638","","","","","","","","","","34815","","","","",""
"2022-01-07","4677","78.13","391.42","84.38","64","98.3","20410","305.82","54","207.52","34607","307.12","","299.9","79.45","288.36"
"2022-01-10","4632","","","","","","","","","","32527","","158","","",""
"2022-01-11","4719","","","","","","","","","","34900","","","","",""
"2022-01-12","4751","","","","","","","","","","33310","","","","",""
"2022-01-13","4739","","","","","","","","","","29652","","","","",""
"2022-01-14","4772","79.57","391.42","84.38","64","98.92","20410","311.44","54","212.52","27806","312.35","","298.99","79.75","288.81"
"2022-01-17","4665","","","","","","","","","","26680","","","","",""
"2022-01-18","4709","","","","","","","","","","32000","","","","",""
"2022-01-19","4815","","","","","","","","","","31531","","","","",""
"2022-01-20","4815","","","","","","","","","","25080","","161","","",""
"2022-01-21","4822","80.79","391.42","85.94","64","99.87","20410","316.23","55","216.36","23087","311.3","","303.92","84.26","294.97"
"2022-01-24","4773","","","","","","","","","","","","","","",""
"2022-01-25","4844","","","","","","","","","","","","","","",""
"2022-01-26","4805","","","","","","","","","","","","","","",""
"2022-01-27","4795","","","","","","","","","","","","","","",""
