date,close,预焙阳极：产量：中国（月）,废铝：回收量合计：中国（月）,废铝：社会库存：中国（月）,铝土矿：进口：港口库存：中国（周）,铝土矿：进口：压港量：中国港口（周）,铝土矿：进口：港口发运量：全球主要国家（周）,铝土矿：进口：海漂库存：全球主要国家（周）,国际铝业协会：氧化铝：产量：中国（月）,国际铝业协会：氧化铝：化学品级：产量：中国（月）,国际铝业协会：氧化铝：冶金级：产量：中国（月）,氧化铝：建成产能：中国（月）,氧化铝：运行产能：中国（月）,氧化铝：产量：中国（月）,氧化铝：港口库存：中国（周）,统计局：中国：工业产品：产量：电解铝（月）,国际铝业协会：原铝：产量：中国（月）,电解铝：建成产能：中国（月）,电解铝：运行产能：中国（月）,电解铝：产能利用率：中国（月）,电解铝：消费量：中国（月）,电解铝：供需平衡：中国（月）,电解铝：供应量：中国（月）,电解铝：铝水比例：中国（月）,电解铝：现货库存：中国（日）,电解铝：厂内库存：中国（周）,电解铝：出库量：中国（周）,SHFE：铝：期货库存（日）,SHFE：铝：期货库存：保税商品（日）,SHFE：铝：可用库容量（周）,铝板带箔：建成产能：中国（月）,铝板带箔：加权平均开工率：中国（月）,铝板带箔：产量：中国（月）,铝型材：产量：中国（月）,铝型材：加权平均开工率：中国（月）,铝杆线：开工率：中国（月）,铝杆线：运行产能：中国（月）,铝杆线：建成产能：中国（月）,铝杆：产量：中国（月）,铝棒：产量：中国（月）,铝棒：建成产能：中国（月）,铝棒：运行产能：中国（月）,铝棒：6063：厂内库存：中国（周）,原铝系铝合金锭：建成产能：中国（月）,再生铝合金锭：建成产能：中国（月）,原铝系铝合金锭：开工率：中国（月）,再生铝合金锭：开工率：中国（月）,原铝系铝合金锭：产量：中国（月）,再生铝合金锭：产量：中国（月）,电解铝：产量：中国（周）,电解铝：净进口数量：中国（月）,SHFE：铝：交割库库存（周）,SHFE：铝：可用库容量：保税商品（周）,铝棒：出库量（周）,铝棒：6063：现货库存：中国（日）
"2021-08-24","20425","","","","","","","","","","","","","","","","","","","","","","","","","","","80652","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-25","20600","","","","","","","","","","","","","","","","","","","","","","","","","","","80249","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-26","20415","","","","","","","","","","","","","","","","","","","","","","","","75.8","","","80149","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.15"
"2021-08-27","20890","","","","3618","","","820.3482","","","","","","","64.5","","","","","","","","","","","8.3","13","79097","0","1128795","","","","","","","","","","","","","5.7","","","","","","","","","248926","10000","4.38",""
"2021-08-30","21495","","","","","","","","","","","","","","","","","","","","","","","","75.4","","","78650","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.4"
"2021-08-31","21385","72.3","40670","11805","","","","","6360","318","6042","8945","7320","617.1","","315.5","3289","4308","3855.9","89.51","337.87","0.9","338.77","70","","","","75192","0","","1774.2","73.59","72.75","48.58","51.88","51.1","333.84","653.8","27.82","135.9","3095","1594","","18","90.38","32.16","46","9.18","41.21","","10.6","","","",""
"2021-09-01","21075","","","","","","","","","","","","","","","","","","","","","","","","","","","74745","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-02","21460","","","","","","","","","","","","","","","","","","","","","","","","74.8","","","75044","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.9"
"2021-09-03","21255","","","","3619","","","778.3697","","","","","","","82.4","","","","","","","","","","","8.5","13.2","76434","0","1131541","","","","","","","","","","","","","6.3","","","","","","","73.85","","232245","10000","4.05",""
"2021-09-06","21730","","","","","","","","","","","","","","","","","","","","","","","","73.9","","","76434","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.55"
"2021-09-07","21730","","","","","","","","","","","","","","","","","","","","","","","","","","","78382","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-08","21935","","","","","","","","","","","","","","","","","","","","","","","","","","","78157","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-09","22475","","","","","","","","","","","","","","","","","","","","","","","","75.4","","","80395","0","","","","","","","","","","","","","","","","","","","","","","","","","","16"
"2021-09-10","22670","","","","3562.7","","","814.8713","","","","","","","72.1","","","","","","","","","","","8.3","12.3","80395","0","1127580","","","","","","","","","","","","","6.8","","","","","","","73.66","","228529","10000","5.35",""
"2021-09-13","23610","","","","","","","","","","","","","","","","","","","","","","","","77.3","","","94568","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.55"
"2021-09-14","22320","","","","","","","","","","","","","","","","","","","","","","","","","","","99788","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-15","22495","","","","","","","","","","","","","","","","","","","","","","","","","","","102087","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-16","22495","","","","","","","","","","","","","","","","","","","","","","","","76.8","","","101536","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.3"
"2021-09-17","22610","","","","3455.7","","","720.7362","","","","","","","73.5","","","","","","","","","","","7.9","14","101613","0","1106412","","","","","","","","","","","","","6.05","","","","","","","73.7","","224050","10000","6",""
"2021-09-22","23080","","","","","","","","","","","","","","","","","","","","","","","","78.6","","","96751","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.75"
"2021-09-23","23500","","","","","","","","","","","","","","","","","","","","","","","","","","","96504","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-24","23100","","","","3473","166.4","107.23","590.58","","","","","","","72.5","","","","","","","","","","","8.1","10.3","96478","0","1111555","","","","","","","","","","","","","5.25","","","","","","","73.13","","229847","10000","5.19",""
"2021-09-27","22725","","","","","","","","","","","","","","","","","","","","","","","","82.7","","","95851","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.9"
"2021-09-28","22680","","","","","","","","","","","","","","","","","","","","","","","","","","","95851","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-29","22820","","","","","","","","","","","","","","","","","","","","","","","","","","","99164","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-09-30","22565","70.3","40080","12970","","","","","6180","309","5871","8945","7230","599.3","","307.5","3151","4321","3810.4","88.18","318.04","6.9","324.94","69","82.3","","","99164","0","","1774.2","72.52","70.99","48.08","51.14","47.6","316.84","657.8","26.1","127.25","3110","1508","","28.4","89.07","26.25","44","7.45","38.93","","9.6","","","","17.45"
"2021-10-01","","","","","3710","166.4","207.76","","","","","","","","71.9","","","","","","","","","","","7.7","","","","1108736","","","","","","","","","","","","","5.27","","","","","","","72.82","","233806","10000","2.94",""
"2021-10-08","22755","","","","3872","130.81","207.91","671.37","","","","","","","70.6","","","","","","","","","","87.6","9.3","9.4","102094","0","1105806","","","","","","","","","","","","","6.52","","","","","","","","","240165","10000","","19.55"
"2021-10-11","23105","","","","","","","","","","","","","","","","","","","","","","","","87.8","","","103066","0","","","","","","","","","","","","","","","","","","","","","","","","","","19.95"
"2021-10-12","23495","","","","","","","","","","","","","","","","","","","","","","","","","","","104809","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-13","23600","","","","","","","","","","","","","","","","","","","","","","","","","","","105684","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-14","23615","","","","","","","","","","","","","","","","","","","","","","","","91","","","111840","0","","","","","","","","","","","","","","","","","","","","","","","","","","20.1"
"2021-10-15","24355","","","","3735","168.59","183.06","654.73","","","","","","","72.1","","","","","","","","","","","9.6","13.5","120306","0","1087420","","","","","","","","","","","","","6.21","","","","","","","72.71","","248925","10000","5.04",""
"2021-10-18","24695","","","","","","","","","","","","","","","","","","","","","","","","94.1","","","121132","0","","","","","","","","","","","","","","","","","","","","","","","","","","20.15"
"2021-10-19","24340","","","","","","","","","","","","","","","","","","","","","","","","","","","121805","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-20","22805","","","","","","","","","","","","","","","","","","","","","","","","","","","123026","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-21","22910","","","","","","","","","","","","","","","","","","","","","","","","97.4","","","126114","0","","","","","","","","","","","","","","","","","","","","","","","","","","20.1"
"2021-10-22","21580","","","","3624.5","130.54","156.84","330.25","","","","","","","67.4","","","","","","","","","","","10.6","13.8","130017","0","1077792","","","","","","","","","","","","","6.4","","","","","","","72.54","","269582","10000","6.18",""
"2021-10-25","21665","","","","","","","","","","","","","","","","","","","","","","","","97.6","","","130535","0","","","","","","","","","","","","","","","","","","","","","","","","","","19.55"
"2021-10-26","21250","","","","","","","","","","","","","","","","","","","","","","","","","","","131358","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-27","20135","","","","","","","","","","","","","","","","","","","","","","","","","","","132384","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-10-28","19920","","","","","","","","","","","","","","","","","","","","","","","","98.5","","","132384","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.2"
"2021-10-29","19870","","","","3518","95.59","157.76","580.29","","","","","","","61.8","","","","","","","","","","","10.3","13.9","134985","0","1072849","","","","","","","","","","","","","6.84","","","","","","","72.62","","287325","10000","7.08",""
"2021-10-31","","68.8","32605","14500","","","","","6159","308","5851","8945","7151","608.3","","313.2","3270","4308","3779.4","87.73","318.6","17.9","336.5","67.5","","","","","","","1774.2","72.13","71.01","51.3","53.13","45.9","300.18","654.8","25.02","121.05","3120","1447","","28.4","89.07","25.81","43","7.37","38.95","","14","","","",""
"2021-11-01","20025","","","","","","","","","","","","","","","","","","","","","","","","100.2","","","136541","0","","","","","","","","","","","","","","","","","","","","","","","","","","17.1"
"2021-11-02","20095","","","","","","","","","","","","","","","","","","","","","","","","","","","137968","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-03","20375","","","","","","","","","","","","","","","","","","","","","","","","","","","138343","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-04","19780","","","","","","","","","","","","","","","","","","","","","","","","101.2","","","140413","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.35"
"2021-11-05","18680","","","","3572","20.59","95.55","645.01","","","","","","","59.3","","","","","","","","","","","10.6","13.9","143415","0","1074469","","","","","","","","","","","","","5.33","","","","","","","72.42","","307005","10000","6.92",""
"2021-11-08","18980","","","","","","","","","","","","","","","","","","","","","","","","100.6","","","147792","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.95"
"2021-11-09","19005","","","","","","","","","","","","","","","","","","","","","","","","","","","150971","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-10","18895","","","","","","","","","","","","","","","","","","","","","","","","","","","152340","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-11","19370","","","","","","","","","","","","","","","","","","","","","","","","100.3","","","160050","0","","","","","","","","","","","","","","","","","","","","","","","","","","12.75"
"2021-11-12","19350","","","","3551","145.67","161.6","606.04","","","","","","","53.3","","","","","","","","","","","11.2","15.6","171414","0","1046120","","","","","","","","","","","","","4.74","","","","","","","72.42","","307779","10000","6.35",""
"2021-11-15","19240","","","","","","","","","","","","","","","","","","","","","","","","101.9","","","195391","0","","","","","","","","","","","","","","","","","","","","","","","","","","12.2"
"2021-11-16","18705","","","","","","","","","","","","","","","","","","","","","","","","","","","199939","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-17","18645","","","","","","","","","","","","","","","","","","","","","","","","","","","200944","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-18","18475","","","","","","","","","","","","","","","","","","","","","","","","103.6","","","202189","0","","","","","","","","","","","","","","","","","","","","","","","","","","11.2"
"2021-11-19","19205","","","","3675.6","115.8","202.14","681.34","","","","","","","45.5","","","","","","","","","","","13.9","17.4","202413","0","1015271","","","","","","","","","","","","","3.69","","","","","","","72.25","","323209","10000","5.48",""
"2021-11-22","19095","","","","","","","","","","","","","","","","","","","","","","","","102.1","","","203671","0","","","","","","","","","","","","","","","","","","","","","","","","","","10.5"
"2021-11-23","19135","","","","","","","","","","","","","","","","","","","","","","","","","","","206650","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-24","19250","","","","","","","","","","","","","","","","","","","","","","","","","","","210816","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-11-25","19560","","","","","","","","","","","","","","","","","","","","","","","","101.6","","","213796","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.3"
"2021-11-26","18960","","","","3312.4","77.22","143.33","681.34","","","","","","","43.9","","","","","","","","","","","14.8","17.1","212328","0","1005448","","","","","","","","","","","","","3.29","","","","","","","72.04","","328687","10000","5.38",""
"2021-11-29","19015","","","","","","","","","","","","","","","","","","","","","","","","99.3","","","212327","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.55"
"2021-11-30","18905","70.1","33885","11510","","","","","6085","304","5781","9025","7085","587.73","","310.1","3089","4308","3777.9","87.7","334.04","-0.9","333.14","67.4","","","","216003","0","","1774.2","72.39","72.58","52.96","54.38","50.2","332.15","669.4","27.68","118.7","3120","1421","","28.4","90.63","26.91","49","7.37","44.38","","22.9","","","",""
"2021-12-01","19120","","","","","","","","","","","","","","","","","","","","","","","","","","","217456","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-02","18765","","","","","","","","","","","","","","","","","","","","","","","","98","","","221451","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.05"
"2021-12-03","18975","","","","3380.3","194.21","229.12","790.29","","","","","","","44","","","","","","","","","","","13.4","15.8","225308","0","992518","","","","","","","","","","","","","3.29","","","","","","","72.58","","334934","10000","5.26",""
"2021-12-06","18710","","","","","","","","","","","","","","","","","","","","","","","","96.4","","","224372","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.5"
"2021-12-07","18790","","","","","","","","","","","","","","","","","","","","","","","","","","","227967","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-08","18870","","","","","","","","","","","","","","","","","","","","","","","","","","","226793","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-09","18770","","","","","","","","","","","","","","","","","","","","","","","","95","","","226668","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.65"
"2021-12-10","18900","","","","3449","176.5","176.72","","","","","","","","44.6","","","","","","","","","","","10.7","19.9","228722","0","989046","","","","","","","","","","","","","3.17","","","","","","","72.45","","321357","10000","6.3",""
"2021-12-13","19220","","","","","","","","","","","","","","","","","","","","","","","","91.9","","","230974","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.2"
"2021-12-14","19210","","","","","","","","","","","","","","","","","","","","","","","","","","","242310","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-15","18960","","","","","","","","","","","","","","","","","","","","","","","","","","","242374","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-16","19205","","","","","","","","","","","","","","","","","","","","","","","","91.4","","","240802","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.4"
"2021-12-17","19720","","","","3356.4","95.2","198.16","735.04","","","","","","","42.3","","","","","","","","","","","11.3","18.4","240396","0","977155","","","","","","","","","","","","","3.02","","","","","","","72.45","","330493","10000","5.47",""
"2021-12-20","19605","","","","","","","","","","","","","","","","","","","","","","","","89.9","","","243199","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.6"
"2021-12-21","19600","","","","","","","","","","","","","","","","","","","","","","","","","","","231138","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-22","20045","","","","","","","","","","","","","","","","","","","","","","","","","","","230239","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-23","20315","","","","","","","","","","","","","","","","","","","","","","","","87.2","","","229815","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.9"
"2021-12-24","20185","","","","3254.1","53.8","204.69","956.33","","","","","","","43.9","","","","","","","","","","","10.2","16.9","230817","0","986751","","","","","","","","","","","","","3.1","","","","","","","72.92","","329190","10000","4.78",""
"2021-12-27","19665","","","","","","","","","","","","","","","","","","","","","","","","84.7","","","231939","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.4"
"2021-12-28","19860","","","","","","","","","","","","","","","","","","","","","","","","","","","232269","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-29","19910","","","","","","","","","","","","","","","","","","","","","","","","","","","231495","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-12-30","20460","","","","","","","","","","","","","","","","","","","","","","","","80.9","","","231157","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.65"
"2021-12-31","20380","69","44150","11505","3197","46","205.09","926.44","6405","320","6085","9025","7240","606.7","43.5","310.9","3109","4308","3810.8","88.46","347.37","-18.4","328.97","67.2","","10.5","15.8","231057","0","986527","1774.2","73.19","71.27","52.24","53.73","45.3","332.15","669.4","25.23","121.65","3120","1450","3.67","28.4","93.6","31.59","50","9.11","46.81","72.92","8.2","323569","10000","4.54",""
"2022-01-04","20210","","","","","","","","","","","","","","","","","","","","","","","","81.2","","","230884","0","","","","","","","","","","","","","","","","","","","","","","","","","","11.75"
"2022-01-05","20380","","","","","","","","","","","","","","","","","","","","","","","","","","","228942","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-06","20685","","","","","","","","","","","","","","","","","","","","","","","","79","","","218248","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.05"
"2022-01-07","21130","","","","3221","107.8","163.41","904.41","","","","","","","40.8","","","","","","","","","","","10.6","14.2","207975","0","1009618","","","","","","","","","","","","","3.61","","","","","","","73.03","","314859","10000","3.83",""
"2022-01-10","21225","","","","","","","","","","","","","","","","","","","","","","","","76.6","","","209106","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.7"
"2022-01-11","21495","","","","","","","","","","","","","","","","","","","","","","","","","","","201253","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-12","21605","","","","","","","","","","","","","","","","","","","","","","","","","","","197914","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-13","21375","","","","","","","","","","","","","","","","","","","","","","","","74.2","","","199400","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.15"
"2022-01-14","21160","","","","3172","81.4","124.02","904.41","","","","","","","38","","","","","","","","","","","10.3","15.4","201867","0","1015892","","","","","","","","","","","","","4.97","","","","","","","73.08","","310600","10000","2.82",""
"2022-01-17","21125","","","","","","","","","","","","","","","","","","","","","","","","73.9","","","200724","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.6"
"2022-01-18","21290","","","","","","","","","","","","","","","","","","","","","","","","","","","198395","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-19","21530","","","","","","","","","","","","","","","","","","","","","","","","","","","197144","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-20","21485","","","","","","","","","","","","","","","","","","","","","","","","74.9","","","141438","0","","","","","","","","","","","","","","","","","","","","","","","","","","19.9"
"2022-01-21","21430","","","","2938","78.2","185.34","949.1","","","","","","","48.2","","","","","","","","","","","11.2","13.6","141083","0","1076036","","","","","","","","","","","","","7.43","","","","","","","73.77","","282703","10000","2.5",""
"2022-01-24","21025","","","","","","","","","","","","","","","","","","","","","","","","75","","","141559","0","","","","","","","","","","","","","","","","","","","","","","","","","","21.9"
"2022-01-25","21055","","","","","","","","","","","","","","","","","","","","","","","","","","","143209","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-26","21525","","","","","","","","","","","","","","","","","","","","","","","","","","","142282","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-01-27","21540","","","","","","","","","","","","","","","","","","","","","","","","75.4","","","142282","0","","","","","","","","","","","","","","","","","","","","","","","","","","24.05"
"2022-01-28","21950","","","","3012","103.5","193.38","916.25","","","","","","","49.4","","","","","","","","","","","11.5","11.2","142782","0","1074220","","","","","","","","","","","","","10.72","","","","","","","73.99","","266906","10000","",""
"2022-01-31","","68.6","37330","20840","","","","","6310","315","5995","9035","7325","606.4","","","3252","4318","3858.9","89.37","334.58","-4.5","330.08","63","","","","","","","1775.3","69.71","72.05","49.86","51.23","42.2","282.17","669.4","23.51","104.2","3202","1255","","28.4","90.6","42.83","48","7.74","43.8","","3.88","","","",""
"2022-02-04","","","","","3274","143.8","146.66","760.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1","","","","","","","","","","","0.07",""
"2022-02-07","22290","","","","","","","","","","","","","","","","","","","","","","","","91.2","","","144777","0","","","","","","","","","","","","","","","","","","","","","","","","","","29.7"
"2022-02-08","22685","","","","","","","","","","","","","","","","","","","","","","","","","","","146679","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-09","22870","","","","","","","","","","","","","","","","","","","","","","","","","","","145132","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-10","23290","","","","","","","","","","","","","","","","","","","","","","","","97.4","","","145107","0","","","","","","","","","","","","","","","","","","","","","","","","","","31.7"
"2022-02-11","22670","","","","3142","138.3","123.82","710.12","","","","","","","45.2","","","","","","","","","","","16.4","7.9","157270","0","1057343","","","","","","","","","","","","","31.22","","","","","","","73.66","","296794","10000","2.65",""
"2022-02-14","22715","","","","","","","","","","","","","","","","","","","","","","","","101.6","","","160729","0","","","","","","","","","","","","","","","","","","","","","","","","","","32.3"
"2022-02-15","22685","","","","","","","","","","","","","","","","","","","","","","","","","","","189884","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-16","22615","","","","","","","","","","","","","","","","","","","","","","","","","","","193629","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-17","22585","","","","","","","","","","","","","","","","","","","","","","","","106.7","","","193579","0","","","","","","","","","","","","","","","","","","","","","","","","","","30.95"
"2022-02-18","22840","","","","3178","90.5","167.54","707.62","","","","","","","41.8","","","","","","","","","","","16.1","12","182699","0","1029098","","","","","","","","","","","","","28.12","","","","","","","73.21","","325747","10000","6.5",""
"2022-02-21","22595","","","","","","","","","","","","","","","","","","","","","","","","110.2","","","170181","0","","","","","","","","","","","","","","","","","","","","","","","","","","30.55"
"2022-02-22","22930","","","","","","","","","","","","","","","","","","","","","","","","","","","169103","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-23","22805","","","","","","","","","","","","","","","","","","","","","","","","","","","169028","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-24","22950","","","","","","","","","","","","","","","","","","","","","","","","111.7","","","171352","0","","","","","","","","","","","","","","","","","","","","","","","","","","30.2"
"2022-02-25","22510","","","","3322","141.5","198.38","845.61","","","","","","","39.8","","","","","","","","","","","12.5","13.4","173726","0","1038811","","","","","","","","","","","","","21.89","","","","","","","73.77","","335892","10000","5.8",""
"2022-02-28","22855","53.7","32900","16760","","","","","5210","261","4949","9070","6940","511.5","","","2980","4349","3880.9","89.24","261.53","38","299.53","62","114.1","","","175382","0","","1775.3","68.9","66.46","34.31","41.69","40.6","273.27","673","22.77","95.95","3212","1173","","28.4","91.86","24.78","42.54","7.06","39.23","","1.83","","","","29.4"
"2022-03-01","22730","","","","","","","","","","","","","","","","","","","","","","","","","","","173904","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-02","22955","","","","","","","","","","","","","","","","","","","","","","","","","","","173251","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-03","23775","","","","","","","","","","","","","","","","","","","","","","","","114.7","","","176950","0","","","","","","","","","","","","","","","","","","","","","","","","","","28.15"
"2022-03-04","23570","","","","3247","42.2","197.02","820.29","","","","","","","43.2","","","","","","","","","","","10.1","13.9","187498","0","1025347","","","","","","","","","","","","","18.02","","","","","","","74.39","","345207","10000","6.75",""
"2022-03-07","24020","","","","","","","","","","","","","","","","","","","","","","","","118","","","197361","0","","","","","","","","","","","","","","","","","","","","","","","","","","27.75"
"2022-03-08","23105","","","","","","","","","","","","","","","","","","","","","","","","","","","201044","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-09","21830","","","","","","","","","","","","","","","","","","","","","","","","","","","204123","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-10","21735","","","","","","","","","","","","","","","","","","","","","","","","116.8","","","205078","0","","","","","","","","","","","","","","","","","","","","","","","","","","25.95"
"2022-03-11","22035","","","","3423","87","193.28","699.74","","","","","","","44.8","","","","","","","","","","","9.1","20.1","203471","0","1009706","","","","","","","","","","","","","14.2","","","","","","","75.29","","348315","10000","9.57",""
"2022-03-14","21855","","","","","","","","","","","","","","","","","","","","","","","","114.5","","","198434","0","","","","","","","","","","","","","","","","","","","","","","","","","","24.3"
"2022-03-15","21590","","","","","","","","","","","","","","","","","","","","","","","","","","","200637","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-16","21960","","","","","","","","","","","","","","","","","","","","","","","","","","","198309","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-17","22200","","","","","","","","","","","","","","","","","","","","","","","","111.3","","","199266","0","","","","","","","","","","","","","","","","","","","","","","","","","","22.35"
"2022-03-18","22830","","","","3379","91.4","158.15","931.57","","","","","","","45.1","","","","","","","","","","","9.3","17.4","197187","0","1015879","","","","","","","","","","","","","11.2","","","","","","","73.21","","333823","10000","8.2",""
"2022-03-21","23105","","","","","","","","","","","","","","","","","","","","","","","","108.2","","","162227","0","","","","","","","","","","","","","","","","","","","","","","","","","","20.6"
"2022-03-22","22950","","","","","","","","","","","","","","","","","","","","","","","","","","","161120","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-23","23085","","","","","","","","","","","","","","","","","","","","","","","","","","","157748","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-24","23190","","","","","","","","","","","","","","","","","","","","","","","","106.6","","","157226","0","","","","","","","","","","","","","","","","","","","","","","","","","","19.3"
"2022-03-25","23090","","","","3369","114.1","278.32","916.27","","","","","","","46.1","","","","","","","","","","","9.6","14.6","162130","0","1052719","","","","","","","","","","","","","13.46","","","","","","","75.93","","308942","10000","6.56",""
"2022-03-28","23030","","","","","","","","","","","","","","","","","","","","","","","","106.8","","","169872","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.9"
"2022-03-29","22960","","","","","","","","","","","","","","","","","","","","","","","","","","","169727","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-30","22935","","","","","","","","","","","","","","","","","","","","","","","","","","","174139","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-31","22730","59.2","38830","11000","","","","","6280","314","5966","9070","7520","627.4","","329.8","3358","4381.51","3998.9","91.27","347.4","-8.5","338.9","64","106.2","","","175418","0","","1775.3","69.12","75.53","41.28","49.92","45.4","307.33","675.8","25.61","114.95","3212","1365","","28.4","96.22","30.1","46","8.66","44.18","","3.94","","","","18.15"
"2022-04-01","22640","","","","3449","165.2","284.05","912.23","","","","","","","56.9","","","","","","","","","","","9.9","14.9","174771","0","1040864","","","","","","","","","","","","","13.07","","","","","","","76.01","","305805","10000","6.58",""
"2022-04-06","22540","","","","","","","","","","","","","","","","","","","","","","","","107.7","","","177673","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.35"
"2022-04-07","21815","","","","","","","","","","","","","","","","","","","","","","","","","","","180421","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-08","21825","","","","3480","85.9","133.33","870.16","","","","","","","56.8","","","","","","","","","","","11.1","11.5","182602","0","1033033","","","","","","","","","","","","","13.4","","","","","","","76.03","","307420","10000","4.75",""
"2022-04-11","21005","","","","","","","","","","","","","","","","","","","","","","","","108.7","","","188025","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.65"
"2022-04-12","21070","","","","","","","","","","","","","","","","","","","","","","","","","","","188197","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-13","21270","","","","","","","","","","","","","","","","","","","","","","","","","","","186573","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
