date,close,棉花：开工率：中国（周）,新疆棉：轧花厂：加工量（日）,USDA：棉花：产量预测值：全球（月）,USDA：棉花：供给量预测值：全球（月）,USDA：棉花：国内需求消耗量预测值：全球（月）,USDA：棉花：产量预测值：中国（月）,USDA：棉花：出口数量预测值：中国（月）,USDA：棉花：国内需求消耗量预测值：中国（月）,USDA：棉花：进口数量预测值：中国（月）,USDA：棉花：期初库存预测：中国（月）,USDA：棉花：期末库存预测：中国（月）,USDA：棉花：损失量预测值：中国（月）,棉花：库存：中国主要港口（周）,棉花：港口库存（周）,棉花：商业库存：中国（周）,棉花：库存：新疆（周）,棉花：库存：中国内地（周）,棉花：纺织企业：工业库存：中国（月）,棉花：工业：库存：中国（月）,纺纱厂：棉花：折存天数（周）
"2021-02-18","16005","","5300","","","","","","","","","","","","","","","","","",""
"2021-02-19","16095","7.04","6900","","","","","","","","","","","54.99","59.8","439.68","340.91","43.78","","","41.2"
"2021-02-20","","","5100","","","","","","","","","","","","","","","","","",""
"2021-02-21","","","5100","","","","","","","","","","","","","","","","","",""
"2021-02-22","16300","","4900","","","","","","","","","","","","","","","","","",""
"2021-02-23","16355","","3800","","","","","","","","","","","","","","","","","",""
"2021-02-24","16285","","5600","","","","","","","","","","","","","","","","","",""
"2021-02-25","16745","","4900","","","","","","","","","","","","","","","","","",""
"2021-02-26","16240","11.27","4900","","","","","","","","","","","55.12","58.2","425.14","323.58","46.44","","","43.6"
"2021-02-27","","","4900","","","","","","","","","","","","","","","","","",""
"2021-02-28","","","4900","114.14","213.07","117.21","29","0.13","39.5","11","36.9","37.27","0","","","","","","87.2","85",""
"2021-03-01","16685","","5200","","","","","","","","","","","","","","","","","",""
"2021-03-02","16430","","4900","","","","","","","","","","","","","","","","","",""
"2021-03-03","16385","","3800","","","","","","","","","","","","","","","","","",""
"2021-03-04","16080","","4300","","","","","","","","","","","","","","","","","",""
"2021-03-05","15990","12.68","4170","","","","","","","","","","","55.12","53.4","413.95","310.64","48.19","","","45.2"
"2021-03-06","","","4160","","","","","","","","","","","","","","","","","",""
"2021-03-07","","","4170","","","","","","","","","","","","","","","","","",""
"2021-03-08","16075","","4400","","","","","","","","","","","","","","","","","",""
"2021-03-09","15815","","3900","","","","","","","","","","","","","","","","","",""
"2021-03-10","15550","","4000","","","","","","","","","","","","","","","","","",""
"2021-03-11","15790","","4000","","","","","","","","","","","","","","","","","",""
"2021-03-12","15870","9.86","3400","","","","","","","","","","","53.25","56.9","401.22","297.53","50.44","","","45.8"
"2021-03-13","","","3400","","","","","","","","","","","","","","","","","",""
"2021-03-14","","","3500","","","","","","","","","","","","","","","","","",""
"2021-03-15","15695","","3100","","","","","","","","","","","","","","","","","",""
"2021-03-16","15515","","2600","","","","","","","","","","","","","","","","","",""
"2021-03-17","15725","","2300","","","","","","","","","","","","","","","","","",""
"2021-03-18","15650","","1700","","","","","","","","","","","","","","","","","",""
"2021-03-19","15260","8.45","2800","","","","","","","","","","","57.22","57.8","392.95","283.23","52.5","","","46.3"
"2021-03-20","","","2800","","","","","","","","","","","","","","","","","",""
"2021-03-21","","","2800","","","","","","","","","","","","","","","","","",""
"2021-03-22","15315","","2700","","","","","","","","","","","","","","","","","",""
"2021-03-23","15315","","2100","","","","","","","","","","","","","","","","","",""
"2021-03-24","14920","","2200","","","","","","","","","","","","","","","","","",""
"2021-03-25","14890","","1900","","","","","","","","","","","","","","","","","",""
"2021-03-26","14620","7.04","2100","","","","","","","","","","","60.89","59.8","385.53","269.41","55.23","","","46.8"
"2021-03-27","","","2100","","","","","","","","","","","","","","","","","",""
"2021-03-28","","","2100","","","","","","","","","","","","","","","","","",""
"2021-03-29","14735","","1500","","","","","","","","","","","","","","","","","",""
"2021-03-30","14870","","1300","","","","","","","","","","","","","","","","","",""
"2021-03-31","14715","","700","113.32","212.15","117.46","29","0.13","39.5","11","36.9","37.27","0","","","","","","90.8","91.5",""
"2021-04-01","14765","","1000","","","","","","","","","","","","","","","","","",""
"2021-04-02","14875","4.23","1200","","","","","","","","","","","60.63","61.3","376.82","259.43","56.76","","","45"
"2021-04-03","","","1200","","","","","","","","","","","","","","","","","",""
"2021-04-04","","","1200","","","","","","","","","","","","","","","","","",""
"2021-04-05","","","1200","","","","","","","","","","","","","","","","","",""
"2021-04-06","15075","","500","","","","","","","","","","","","","","","","","",""
"2021-04-07","14985","","800","","","","","","","","","","","","","","","","","",""
"2021-04-08","14880","","600","","","","","","","","","","","","","","","","","",""
"2021-04-09","15005","2.82","900","","","","","","","","","","","62.55","62","370.7","248.25","59.9","","","43.6"
"2021-04-10","","","900","","","","","","","","","","","","","","","","","",""
"2021-04-11","","","900","","","","","","","","","","","","","","","","","",""
"2021-04-12","15110","","900","","","","","","","","","","","","","","","","","",""
"2021-04-13","14860","","400","","","","","","","","","","","","","","","","","",""
"2021-04-14","15030","","500","","","","","","","","","","","","","","","","","",""
"2021-04-15","15285","","200","","","","","","","","","","","","","","","","","",""
"2021-04-16","15435","4.23","300","","","","","","","","","","","62.65","65","363.79","236.2","64.94","","","43.8"
"2021-04-17","","","300","","","","","","","","","","","","","","","","","",""
"2021-04-18","","","300","","","","","","","","","","","","","","","","","",""
"2021-04-19","15375","","200","","","","","","","","","","","","","","","","","",""
"2021-04-20","15465","","300","","","","","","","","","","","","","","","","","",""
"2021-04-21","15395","","500","","","","","","","","","","","","","","","","","",""
"2021-04-22","15585","","200","","","","","","","","","","","","","","","","","",""
"2021-04-23","15865","4.23","330","","","","","","","","","","","64.96","66","361.82","227.05","69.81","","","42.6"
"2021-04-24","","","330","","","","","","","","","","","","","","","","","",""
"2021-04-25","","","340","","","","","","","","","","","","","","","","","",""
"2021-04-26","15665","","400","","","","","","","","","","","","","","","","","",""
"2021-04-27","15885","","0","","","","","","","","","","","","","","","","","",""
"2021-04-28","15915","","0","","","","","","","","","","","","","","","","","",""
"2021-04-29","15850","","0","","","","","","","","","","","","","","","","","",""
"2021-04-30","15600","2.82","400","113.04","211.45","117.85","29","0.05","39.75","11.75","36.9","37.85","0","64.96","66","354.69","217.1","72.63","84.6","85","44.5"
"2021-05-01","","","400","","","","","","","","","","","","","","","","","",""
"2021-05-02","","","0","","","","","","","","","","","","","","","","","",""
"2021-05-03","","","0","","","","","","","","","","","","","","","","","",""
"2021-05-04","","","0","","","","","","","","","","","","","","","","","",""
"2021-05-05","","","0","","","","","","","","","","","","","","","","","",""
"2021-05-06","15855","","0","","","","","","","","","","","","","","","","","",""
"2021-05-07","16020","2.82","370","","","","","","","","","","","64.63","66.5","346.3","207.45","74.22","","","44.8"
"2021-05-08","","","370","","","","","","","","","","","","","","","","","",""
"2021-05-09","","","360","","","","","","","","","","","","","","","","","",""
"2021-05-10","16100","","300","","","","","","","","","","","","","","","","","",""
"2021-05-11","15895","","100","","","","","","","","","","","","","","","","","",""
"2021-05-12","16310","","0","","","","","","","","","","","","","","","","","",""
"2021-05-13","15840","","600","","","","","","","","","","","","","","","","","",""
"2021-05-14","15610","2.82","0","","","","","","","","","","","65.69","66","341.54","200.27","75.58","","","46.2"
"2021-05-15","","","0","","","","","","","","","","","","","","","","","",""
"2021-05-17","15670","","","","","","","","","","","","","","","","","","","",""
"2021-05-18","15800","","","","","","","","","","","","","","","","","","","",""
"2021-05-19","15640","","","","","","","","","","","","","","","","","","","",""
"2021-05-20","15805","","","","","","","","","","","","","","","","","","","",""
"2021-05-21","16065","2.82","","","","","","","","","","","","64.78","65","328.25","190.59","72.88","","","46.5"
"2021-05-24","15705","","","","","","","","","","","","","","","","","","","",""
"2021-05-25","15740","","","","","","","","","","","","","","","","","","","",""
"2021-05-26","15545","","","","","","","","","","","","","","","","","","","",""
"2021-05-27","15310","","","","","","","","","","","","","","","","","","","",""
"2021-05-28","15420","2.82","","","","","","","","","","","","66.35","64","309.38","170.8","72.23","","","46"
"2021-05-31","15475","","","119.44","212.6","121.48","27.5","0.05","40","10.5","38.6","36.55","0","","","","","","86","87",""
"2021-06-01","15570","","","","","","","","","","","","","","","","","","","",""
"2021-06-02","15650","","","","","","","","","","","","","","","","","","","",""
"2021-06-03","15885","","","","","","","","","","","","","","","","","","","",""
"2021-06-04","15875","1.41","","","","","","","","","","","","66.59","64.5","296.36","158.22","71.55","","","45.2"
"2021-06-07","15820","","","","","","","","","","","","","","","","","","","",""
"2021-06-08","15890","","","","","","","","","","","","","","","","","","","",""
"2021-06-09","16025","","","","","","","","","","","","","","","","","","","",""
"2021-06-10","15980","","","","","","","","","","","","","","","","","","","",""
"2021-06-11","16035","1.41","","","","","","","","","","","","67.77","65.2","285.31","147.19","70.35","","","44.8"
"2021-06-15","15730","","","","","","","","","","","","","","","","","","","",""
"2021-06-16","15660","","","","","","","","","","","","","","","","","","","",""
"2021-06-17","15640","","","","","","","","","","","","","","","","","","","",""
"2021-06-18","15485","1.41","","","","","","","","","","","","67.23","66","272.59","136.62","68.74","","","44.6"
"2021-06-21","15430","","","","","","","","","","","","","","","","","","","",""
"2021-06-22","15570","","","","","","","","","","","","","","","","","","","",""
"2021-06-23","15835","","","","","","","","","","","","","","","","","","","",""
"2021-06-24","15920","","","","","","","","","","","","","","","","","","","",""
"2021-06-25","16015","1.41","","","","","","","","","","","","67.68","68","263.44","128.55","67.21","","","44.2"
"2021-06-28","16025","","","","","","","","","","","","","","","","","","","",""
"2021-06-29","16030","","","","","","","","","","","","","","","","","","","",""
"2021-06-30","16060","","","118.87","211.92","122.54","26.75","0.05","41","11","38.87","35.57","0","","","","","","84.5","85.5",""
"2021-07-01","15885","","","","","","","","","","","","","","","","","","","",""
"2021-07-02","16285","1.41","","","","","","","","","","","","67.88","68.5","253.23","119.45","65.9","","","47"
"2021-07-05","16400","","","","","","","","","","","","","","","","","","","",""
"2021-07-06","16610","","","","","","","","","","","","","","","","","","","",""
"2021-07-07","16475","","","","","","","","","","","","","","","","","","","",""
"2021-07-08","16395","","","","","","","","","","","","","","","","","","","",""
"2021-07-09","16355","1.41","","","","","","","","","","","","68.85","69.2","242.5","109.25","64.4","","","46.1"
"2021-07-12","16410","","","","","","","","","","","","","","","","","","","",""
"2021-07-13","16625","","","","","","","","","","","","","","","","","","","",""
"2021-07-14","16745","","","","","","","","","","","","","","","","","","","",""
"2021-07-15","16835","","","","","","","","","","","","","","","","","","","",""
"2021-07-16","16840","1.41","","","","","","","","","","","","68.59","69.8","230.28","99.86","61.83","","","46.5"
"2021-07-19","16705","","","","","","","","","","","","","","","","","","","",""
"2021-07-20","16685","","","","","","","","","","","","","","","","","","","",""
"2021-07-21","16680","","","","","","","","","","","","","","","","","","","",""
"2021-07-22","17025","","","","","","","","","","","","","","","","","","","",""
"2021-07-23","17180","1.41","","","","","","","","","","","","69.48","70.1","220.42","92.5","58.44","","","46.5"
"2021-07-26","17005","","","","","","","","","","","","","","","","","","","",""
"2021-07-27","17475","","","","","","","","","","","","","","","","","","","",""
"2021-07-28","17590","","","","","","","","","","","","","","","","","","","",""
"2021-07-29","17600","","","","","","","","","","","","","","","","","","","",""
"2021-07-30","17335","1.41","","","","","","","","","","","","69.17","68.7","209.33","83.48","56.68","","","46.2"
"2021-07-31","","","","119.39","210.95","123.16","26.75","0.05","41","10","38.87","34.57","0","","","","","","91.5","90.5",""
"2021-08-02","17305","","","","","","","","","","","","","","","","","","","",""
"2021-08-03","17055","","","","","","","","","","","","","","","","","","","",""
"2021-08-04","17245","","","","","","","","","","","","","","","","","","","",""
"2021-08-05","17115","","","","","","","","","","","","","","","","","","","",""
"2021-08-06","17410","1.41","","","","","","","","","","","","68.7","67.9","201.46","76.89","55.87","","","46.6"
"2021-08-09","17725","","","","","","","","","","","","","","","","","","","",""
"2021-08-10","17870","","","","","","","","","","","","","","","","","","","",""
"2021-08-11","17840","","","","","","","","","","","","","","","","","","","",""
"2021-08-12","17730","","","","","","","","","","","","","","","","","","","",""
"2021-08-13","17875","1.41","","","","","","","","","","","","69.03","66.1","192.18","70.4","52.75","","","48"
"2021-08-16","18145","","","","","","","","","","","","","","","","","","","",""
"2021-08-17","18300","","","","","","","","","","","","","","","","","","","",""
"2021-08-18","18290","","","","","","","","","","","","","","","","","","","",""
"2021-08-19","18265","","","","","","","","","","","","","","","","","","","",""
"2021-08-20","17595","1.41","","","","","","","","","","","","69.42","64.9","184.96","64.65","50.89","","","48.5"
"2021-08-23","17860","","","","","","","","","","","","","","","","","","","",""
"2021-08-24","17385","","","","","","","","","","","","","","","","","","","",""
"2021-08-25","17555","","","","","","","","","","","","","","","","","","","",""
"2021-08-26","17565","","","","","","","","","","","","","","","","","","","",""
"2021-08-27","17570","2.82","","","","","","","","","","","","68.93","64.3","169.05","55.56","44.56","","","51.6"
"2021-08-30","17440","","","","","","","","","","","","","","","","","","","",""
"2021-08-31","17270","","","118.84","210.62","123.33","26.75","0.05","41","10","39.14","34.84","0","","","","","","95.6","94.8",""
"2021-09-01","17270","","","","","","","","","","","","","","","","","","","",""
"2021-09-02","17455","","","","","","","","","","","","","","","","","","","",""
"2021-09-03","17920","5.63","","","","","","","","","","","","68.6","63.9","156.81","48.04","40.17","","","52.6"
"2021-09-06","17810","","","","","","","","","","","","","","","","","","","",""
"2021-09-07","17910","","","","","","","","","","","","","","","","","","","",""
"2021-09-08","18085","","","","","","","","","","","","","","","","","","","",""
"2021-09-09","17975","","","","","","","","","","","","","","","","","","","",""
"2021-09-10","17540","9.86","","","","","","","","","","","","67.71","62.8","148.35","42.96","37.68","","","50.9"
"2021-09-13","17420","","","","","","","","","","","","","","","","","","","",""
"2021-09-14","17405","","","","","","","","","","","","","","","","","","","",""
"2021-09-15","17465","","","","","","","","","","","","","","","","","","","",""
"2021-09-16","17620","","","","","","","","","","","","","","","","","","","",""
"2021-09-17","17360","9.86","","","","","","","","","","","","66.57","","140.13","38.94","34.62","","","46.1"
"2021-09-21","","","2500","","","","","","","","","","","","","","","","","",""
"2021-09-22","17155","","1700","","","","","","","","","","","","","","","","","",""
"2021-09-23","17125","","1100","","","","","","","","","","","","","","","","","",""
"2021-09-24","17515","21.13","1600","","","","","","","","","","","64.88","58.5","130.73","35.04","30.81","","","45.5"
"2021-09-25","","","2200","","","","","","","","","","","","","","","","","",""
"2021-09-26","","","2900","","","","","","","","","","","","","","","","","",""
"2021-09-27","18510","","3900","","","","","","","","","","","","","","","","","",""
"2021-09-28","18745","","4400","","","","","","","","","","","","","","","","","",""
"2021-09-29","19230","","6500","","","","","","","","","","","","","","","","","",""
"2021-09-30","20005","","9900","119.59","210.89","124.14","26.75","0.05","41","10","39.26","34.96","0","","","","","","90.4","91.5",""
"2021-10-01","","32.39","12000","","","","","","","","","","","","57.2","","","","","","45"
"2021-10-02","","","12500","","","","","","","","","","","","","","","","","",""
"2021-10-03","","","15900","","","","","","","","","","","","","","","","","",""
"2021-10-04","","","18100","","","","","","","","","","","","","","","","","",""
"2021-10-05","","","25300","","","","","","","","","","","","","","","","","",""
"2021-10-06","","","28500","","","","","","","","","","","","","","","","","",""
"2021-10-07","","","29900","","","","","","","","","","","","","","","","","",""
"2021-10-08","21255","39.44","33400","","","","","","","","","","","61.73","57.2","124.94","36.36","26.85","","","44.8"
"2021-10-09","","","37900","","","","","","","","","","","","","","","","","",""
"2021-10-10","","","41200","","","","","","","","","","","","","","","","","",""
"2021-10-11","21545","","45200","","","","","","","","","","","","","","","","","",""
"2021-10-12","21735","","47800","","","","","","","","","","","","","","","","","",""
"2021-10-13","20945","","44400","","","","","","","","","","","","","","","","","",""
"2021-10-14","21285","","49000","","","","","","","","","","","","","","","","","",""
"2021-10-15","22855","45.07","49800","","","","","","","","","","","57.87","41","139.09","57.14","24.08","","","44.6"
"2021-10-16","","","53500","","","","","","","","","","","","","","","","","",""
"2021-10-17","","","55600","","","","","","","","","","","","","","","","","",""
"2021-10-18","21905","","56600","","","","","","","","","","","","","","","","","",""
"2021-10-19","21700","","57700","","","","","","","","","","","","","","","","","",""
"2021-10-20","21440","","60600","","","","","","","","","","","","","","","","","",""
"2021-10-21","21115","","59100","","","","","","","","","","","","","","","","","",""
"2021-10-22","21210","60.56","63000","","","","","","","","","","","53.24","40","159","83.11","22.65","","","44.5"
"2021-10-23","","","59700","","","","","","","","","","","","","","","","","",""
"2021-10-24","","","62200","","","","","","","","","","","","","","","","","",""
"2021-10-25","21495","","63500","","","","","","","","","","","","","","","","","",""
"2021-10-26","21190","","64900","","","","","","","","","","","","","","","","","",""
"2021-10-27","21125","","68600","","","","","","","","","","","","","","","","","",""
"2021-10-28","21435","","67600","","","","","","","","","","","","","","","","","",""
"2021-10-29","21345","74.65","69600","","","","","","","","","","","49.35","39","183.6","115.42","18.83","","","44.4"
"2021-10-30","","","70700","","","","","","","","","","","","","","","","","",""
"2021-10-31","","","70100","120.28","210.58","123.4","26.75","0.05","40","10.5","39.26","36.46","0","","","","","","84.5","85.5",""
"2021-11-01","21620","","70400","","","","","","","","","","","","","","","","","",""
"2021-11-02","21640","","72400","","","","","","","","","","","","","","","","","",""
"2021-11-03","21565","","69600","","","","","","","","","","","","","","","","","",""
"2021-11-04","21355","","58900","","","","","","","","","","","","","","","","","",""
"2021-11-05","21445","81.69","57300","","","","","","","","","","","45.8","38","218.45","156.08","16.57","","","44.8"
"2021-11-06","","","60400","","","","","","","","","","","","","","","","","",""
"2021-11-07","","","64600","","","","","","","","","","","","","","","","","",""
"2021-11-08","21680","","65400","","","","","","","","","","","","","","","","","",""
"2021-11-09","21480","","68400","","","","","","","","","","","","","","","","","",""
"2021-11-10","21600","","66900","","","","","","","","","","","","","","","","","",""
"2021-11-11","21510","","67500","","","","","","","","","","","","","","","","","",""
"2021-11-12","21370","85.92","70700","","","","","","","","","","","41.77","36.8","260.5","202.24","16.49","","","45.2"
"2021-11-13","","","70300","","","","","","","","","","","","","","","","","",""
"2021-11-14","","","68600","","","","","","","","","","","","","","","","","",""
"2021-11-15","21615","","69100","","","","","","","","","","","","","","","","","",""
"2021-11-16","21780","","67900","","","","","","","","","","","","","","","","","",""
"2021-11-17","21830","","70000","","","","","","","","","","","","","","","","","",""
"2021-11-18","21840","","68100","","","","","","","","","","","","","","","","","",""
"2021-11-19","21745","87.32","69400","","","","","","","","","","","38.4","34","296.55","241.74","16.41","","","45.3"
"2021-11-20","","","67900","","","","","","","","","","","","","","","","","",""
"2021-11-21","","","67800","","","","","","","","","","","","","","","","","",""
"2021-11-22","21685","","65600","","","","","","","","","","","","","","","","","",""
"2021-11-23","21485","","63800","","","","","","","","","","","","","","","","","",""
"2021-11-24","21770","","66800","","","","","","","","","","","","","","","","","",""
"2021-11-25","21530","","65800","","","","","","","","","","","","","","","","","",""
"2021-11-26","21400","88.73","65500","","","","","","","","","","","33.93","33","332.71","279.98","18.8","","","45.5"
"2021-11-27","","","58500","","","","","","","","","","","","","","","","","",""
"2021-11-28","","","62300","","","","","","","","","","","","","","","","","",""
"2021-11-29","21110","","57400","","","","","","","","","","","","","","","","","",""
"2021-11-30","20055","","56800","121.79","211.07","124.1","26.75","0.05","40","10.5","39.25","36.45","0","","","","","","85","85",""
"2021-12-01","20695","","56300","","","","","","","","","","","","","","","","","",""
"2021-12-02","20705","","55300","","","","","","","","","","","","","","","","","",""
"2021-12-03","19425","88.73","56200","","","","","","","","","","","31.98","32.1","363.8","309.05","22.77","","","41.8"
"2021-12-04","","","54300","","","","","","","","","","","","","","","","","",""
"2021-12-05","","","52800","","","","","","","","","","","","","","","","","",""
"2021-12-06","19615","","51900","","","","","","","","","","","","","","","","","",""
"2021-12-07","19760","","52500","","","","","","","","","","","","","","","","","",""
"2021-12-08","19635","","53000","","","","","","","","","","","","","","","","","",""
"2021-12-09","19485","","48300","","","","","","","","","","","","","","","","","",""
"2021-12-10","19540","88.73","49000","","","","","","","","","","","29.51","29.5","372.98","318.14","25.33","","","40.2"
"2021-12-11","","","50900","","","","","","","","","","","","","","","","","",""
"2021-12-12","","","45200","","","","","","","","","","","","","","","","","",""
"2021-12-13","19615","","43400","","","","","","","","","","","","","","","","","",""
"2021-12-14","19485","","44100","","","","","","","","","","","","","","","","","",""
"2021-12-15","19545","","44100","","","","","","","","","","","","","","","","","",""
"2021-12-16","19690","","41800","","","","","","","","","","","","","","","","","",""
"2021-12-17","19880","73.24","41700","","","","","","","","","","","29.07","30","396.36","339.11","28.18","","","40.1"
"2021-12-18","","","38800","","","","","","","","","","","","","","","","","",""
"2021-12-19","","","35700","","","","","","","","","","","","","","","","","",""
"2021-12-20","19725","","37500","","","","","","","","","","","","","","","","","",""
"2021-12-21","19765","","37900","","","","","","","","","","","","","","","","","",""
"2021-12-22","19870","","36000","","","","","","","","","","","","","","","","","",""
"2021-12-23","20045","","36000","","","","","","","","","","","","","","","","","",""
"2021-12-24","19985","66.26","34000","","","","","","","","","","","28.81","31.5","419.32","359.14","31.37","","","39.8"
"2021-12-25","","","33000","","","","","","","","","","","","","","","","","",""
"2021-12-26","","","30300","","","","","","","","","","","","","","","","","",""
"2021-12-27","19990","","31300","","","","","","","","","","","","","","","","","",""
"2021-12-28","20250","","29200","","","","","","","","","","","","","","","","","",""
"2021-12-29","20215","","28200","","","","","","","","","","","","","","","","","",""
"2021-12-30","20455","","26800","","","","","","","","","","","","","","","","","",""
"2021-12-31","20715","54.93","25900","121.57","210.14","124.27","26.75","0.05","40","10.25","39.25","36.2","0","27.96","33","434.25","373.37","32.92","81.6","81","39.6"
"2022-01-01","","","21600","","","","","","","","","","","","","","","","","",""
"2022-01-02","","","25500","","","","","","","","","","","","","","","","","",""
"2022-01-03","","","23000","","","","","","","","","","","","","","","","","",""
"2022-01-04","20670","","21900","","","","","","","","","","","","","","","","","",""
"2022-01-05","21065","","21500","","","","","","","","","","","","","","","","","",""
"2022-01-06","20900","","21600","","","","","","","","","","","","","","","","","",""
"2022-01-07","21010","42.25","19800","","","","","","","","","","","27.28","33.5","450.29","387.28","35.73","","","39.5"
"2022-01-08","","","18200","","","","","","","","","","","","","","","","","",""
"2022-01-09","","","18500","","","","","","","","","","","","","","","","","",""
"2022-01-10","21165","","16300","","","","","","","","","","","","","","","","","",""
"2022-01-11","21115","","15700","","","","","","","","","","","","","","","","","",""
"2022-01-12","21120","","15500","","","","","","","","","","","","","","","","","",""
"2022-01-13","21355","","14900","","","","","","","","","","","","","","","","","",""
"2022-01-14","21335","33.8","12700","","","","","","","","","","","27.72","35","467.66","403.18","36.76","","","39.5"
"2022-01-15","","","12100","","","","","","","","","","","","","","","","","",""
"2022-01-16","","","10900","","","","","","","","","","","","","","","","","",""
"2022-01-17","21570","","11100","","","","","","","","","","","","","","","","","",""
"2022-01-18","21475","","11100","","","","","","","","","","","","","","","","","",""
"2022-01-19","21760","","9400","","","","","","","","","","","","","","","","","",""
"2022-01-20","21785","","9000","","","","","","","","","","","","","","","","","",""
"2022-01-21","21660","22.54","8000","","","","","","","","","","","27.42","36","479.75","412.8","39.53","","","39.2"
"2022-01-22","","","5700","","","","","","","","","","","","","","","","","",""
"2022-01-23","","","6200","","","","","","","","","","","","","","","","","",""
"2022-01-24","21610","","6000","","","","","","","","","","","","","","","","","",""
"2022-01-25","21670","","6400","","","","","","","","","","","","","","","","","",""
"2022-01-26","21680","","5400","","","","","","","","","","","","","","","","","",""
"2022-01-27","21760","","6000","","","","","","","","","","","","","","","","","",""
"2022-01-28","21495","8.45","4300","","","","","","","","","","","28.11","39","478.71","411.78","38.82","","","38.5"
"2022-01-29","","","3200","","","","","","","","","","","","","","","","","",""
"2022-01-30","","","3000","","","","","","","","","","","","","","","","","",""
"2022-01-31","","","3000","120.96","209.37","124.24","27","0.05","39.5","9.75","39.25","36.45","0","","","","","","77","77",""
"2022-02-01","","","3100","","","","","","","","","","","","","","","","","",""
"2022-02-02","","","1200","","","","","","","","","","","","","","","","","",""
"2022-02-03","","","2000","","","","","","","","","","","","","","","","","",""
"2022-02-04","","0","2000","","","","","","","","","","","28.11","39","478.71","411.78","38.82","","",""
"2022-02-05","","","2000","","","","","","","","","","","","","","","","","",""
"2022-02-06","","","2000","","","","","","","","","","","","","","","","","",""
"2022-02-07","22005","","3500","","","","","","","","","","","","","","","","","",""
"2022-02-08","21795","","3200","","","","","","","","","","","","","","","","","",""
"2022-02-09","21735","","5400","","","","","","","","","","","","","","","","","",""
"2022-02-10","21685","","3900","","","","","","","","","","","","","","","","","",""
"2022-02-11","21755","5.63","3600","","","","","","","","","","","29.84","42","475.75","403.92","41.99","","","37.2"
"2022-02-12","","","4100","","","","","","","","","","","","","","","","","",""
"2022-02-13","","","3800","","","","","","","","","","","","","","","","","",""
"2022-02-14","21760","","3500","","","","","","","","","","","","","","","","","",""
"2022-02-15","21415","","3200","","","","","","","","","","","","","","","","","",""
"2022-02-16","21190","","3300","","","","","","","","","","","","","","","","","",""
"2022-02-17","21320","","3100","","","","","","","","","","","","","","","","","",""
"2022-02-18","21285","7.04","3300","","","","","","","","","","","28.97","43","465.34","393.3","43.07","","","33.5"
"2022-02-19","","","2600","","","","","","","","","","","","","","","","","",""
"2022-02-20","","","5400","","","","","","","","","","","","","","","","","",""
"2022-02-21","21270","","3900","","","","","","","","","","","","","","","","","",""
"2022-02-22","21300","","2700","","","","","","","","","","","","","","","","","",""
"2022-02-23","21315","","4300","","","","","","","","","","","","","","","","","",""
"2022-02-24","21450","","1000","","","","","","","","","","","","","","","","","",""
"2022-02-25","20890","9.86","1700","","","","","","","","","","","36.78","43.5","468","387.65","43.57","","","32.2"
"2022-02-26","","","2500","","","","","","","","","","","","","","","","","",""
"2022-02-27","","","2400","","","","","","","","","","","","","","","","","",""
"2022-02-28","20720","","1800","120.15","208.81","124.43","27","0.08","39.5","9.5","39.25","36.18","0","","","","","","75","75",""
"2022-03-01","20905","","1800","","","","","","","","","","","","","","","","","",""
"2022-03-02","21340","","1300","","","","","","","","","","","","","","","","","",""
"2022-03-03","21200","","1300","","","","","","","","","","","","","","","","","",""
"2022-03-04","21080","9.86","1400","","","","","","","","","","","37.64","41","463.3","382.27","43.39","","","33.6"
"2022-03-05","","","1500","","","","","","","","","","","","","","","","","",""
"2022-03-06","","","1900","","","","","","","","","","","","","","","","","",""
"2022-03-07","21225","","1300","","","","","","","","","","","","","","","","","",""
"2022-03-08","21440","","1000","","","","","","","","","","","","","","","","","",""
"2022-03-09","21595","","1300","","","","","","","","","","","","","","","","","",""
"2022-03-10","21370","","900","","","","","","","","","","","","","","","","","",""
"2022-03-11","21470","8.45","900","","","","","","","","","","","38.08","39","461.89","381.34","42.47","","","32.2"
"2022-03-12","","","2300","","","","","","","","","","","","","","","","","",""
"2022-03-13","","","600","","","","","","","","","","","","","","","","","",""
"2022-03-14","21245","","1300","","","","","","","","","","","","","","","","","",""
"2022-03-15","21060","","1000","","","","","","","","","","","","","","","","","",""
"2022-03-16","21345","","900","","","","","","","","","","","","","","","","","",""
"2022-03-17","21315","","1500","","","","","","","","","","","","","","","","","",""
"2022-03-18","21490","4.23","900","","","","","","","","","","","38.92","37","456.4","375.1","42.38","","","30.5"
"2022-03-19","","","1700","","","","","","","","","","","","","","","","","",""
"2022-03-20","","","600","","","","","","","","","","","","","","","","","",""
"2022-03-21","21550","","600","","","","","","","","","","","","","","","","","",""
"2022-03-22","21610","","200","","","","","","","","","","","","","","","","","",""
"2022-03-23","21560","","200","","","","","","","","","","","","","","","","","",""
"2022-03-24","21600","","700","","","","","","","","","","","","","","","","","",""
"2022-03-25","21790","4.23","400","","","","","","","","","","","40.12","38.5","447.36","364.23","43.01","","","29.6"
"2022-03-26","","","600","","","","","","","","","","","","","","","","","",""
"2022-03-27","","","400","","","","","","","","","","","","","","","","","",""
"2022-03-28","21875","","800","","","","","","","","","","","","","","","","","",""
"2022-03-29","21740","","400","","","","","","","","","","","","","","","","","",""
"2022-03-30","21745","","400","","","","","","","","","","","","","","","","","",""
